latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
8.0968,-66.9745,304.7,1.1,1,2022-04-09,238,Terra,MODIS,61,6.03,291.4,5.2,N,0
8.0982,-66.9649,305.5,1.1,1,2022-04-09,238,Terra,MODIS,64,6.03,290.5,5.7,N,0
8.1019,-64.6144,311.9,1,1,2022-04-09,238,Terra,MODIS,82,6.03,294.3,7.7,N,0
8.1097,-64.6248,311.5,1,1,2022-04-09,238,Terra,MODIS,81,6.03,293.9,7.4,N,0
8.1158,-69.7844,311.8,1.5,1.2,2022-04-09,238,Terra,MODIS,83,6.03,291.6,19.1,N,0
8.1179,-69.7707,316,1.5,1.2,2022-04-09,238,Terra,MODIS,92,6.03,292.7,24.9,N,2
8.1376,-64.223,303.1,1,1,2022-04-09,238,Terra,MODIS,48,6.03,288.2,3.1,N,0
8.2094,-63.836,307,1.1,1,2022-04-09,238,Terra,MODIS,70,6.03,289.3,6,N,0
8.2198,-69.3476,310.4,1.4,1.2,2022-04-09,238,Terra,MODIS,80,6.03,294.1,14.2,N,0
8.22,-63.8278,307.6,1.1,1,2022-04-09,238,Terra,MODIS,72,6.03,289.9,6.3,N,0
8.2303,-69.3493,307.4,1.4,1.2,2022-04-09,238,Terra,MODIS,71,6.03,293.8,11.3,N,0
8.3141,-67.8994,305.5,1.2,1.1,2022-04-09,238,Terra,MODIS,62,6.03,292.8,7,N,0
8.32,-67.4639,313.6,1.1,1,2022-04-09,238,Terra,MODIS,86,6.03,297.5,10.8,N,0
8.3768,-65.2794,307.2,1,1,2022-04-09,238,Terra,MODIS,49,6.03,291.4,6.1,N,0
8.3788,-63.9412,301,1.1,1,2022-04-09,238,Terra,MODIS,36,6.03,286.2,3.2,N,0
8.4007,-66.1503,308.5,1,1,2022-04-09,238,Terra,MODIS,31,6.03,297.1,4.3,N,0
8.4084,-66.1607,308.1,1,1,2022-04-09,238,Terra,MODIS,47,6.03,297.1,4.3,N,0
8.4097,-66.1516,310.4,1,1,2022-04-09,238,Terra,MODIS,71,6.03,297.3,5.9,N,0
8.416,-63.7391,314.3,1.1,1,2022-04-09,238,Terra,MODIS,89,6.03,286.1,12.9,N,0
8.4178,-68.5873,302.7,1.3,1.1,2022-04-09,238,Terra,MODIS,36,6.03,289.4,6.3,N,0
8.4253,-63.7404,302,1.1,1,2022-04-09,238,Terra,MODIS,46,6.03,284.9,3.9,N,0
8.4295,-68.5775,304.2,1.3,1.1,2022-04-09,238,Terra,MODIS,59,6.03,289.8,7.7,N,0
8.4312,-68.5662,300.2,1.3,1.1,2022-04-09,238,Terra,MODIS,14,6.03,290.2,4.6,N,0
8.4394,-64.1699,302.8,1.1,1,2022-04-09,238,Terra,MODIS,51,6.03,284.2,4.4,N,0
8.4548,-63.7809,301.4,1.1,1,2022-04-09,238,Terra,MODIS,41,6.03,285.5,3.5,N,0
8.4801,-63.8044,301.7,1.1,1,2022-04-09,238,Terra,MODIS,44,6.03,286,3.8,N,0
8.579,-64.8874,305.9,1,1,2022-04-09,238,Terra,MODIS,66,6.03,290.3,4.9,N,0
8.6158,-65.8652,305.9,1,1,2022-04-09,238,Terra,MODIS,59,6.03,295,3.7,N,0
8.6657,-63.3276,310,1.1,1.1,2022-04-09,238,Terra,MODIS,79,6.03,287.5,9.9,N,0
8.6671,-63.3173,308.7,1.1,1.1,2022-04-09,238,Terra,MODIS,75,6.03,287.1,8.8,N,0
8.763,-65.0189,306.7,1,1,2022-04-09,238,Terra,MODIS,68,6.03,288.8,6.3,N,0
8.7643,-65.0098,301.3,1,1,2022-04-09,238,Terra,MODIS,37,6.03,288.3,3,N,0
8.8072,-62.5875,311.6,1.3,1.1,2022-04-09,238,Terra,MODIS,83,6.03,276.3,16.6,N,0
8.8087,-62.5762,300.7,1.3,1.1,2022-04-09,238,Terra,MODIS,32,6.03,275.6,7.1,N,0
8.8099,-63.5465,300.2,1.1,1.1,2022-04-09,238,Terra,MODIS,20,6.03,284.3,4.1,N,0
8.8184,-66.9602,306.9,1.1,1,2022-04-09,238,Terra,MODIS,66,6.03,294,4.2,N,0
8.8409,-65.0549,306,1,1,2022-04-09,238,Terra,MODIS,66,6.03,285.9,5.8,N,0
8.93,-68.582,300.8,1.2,1.1,2022-04-09,238,Terra,MODIS,31,6.03,283.5,5.8,N,0
8.9316,-68.5709,327.7,1.2,1.1,2022-04-09,238,Terra,MODIS,100,6.03,283.5,36.4,N,0
8.9398,-65.5971,309.9,1,1,2022-04-09,238,Terra,MODIS,78,6.03,284.4,9.1,N,0
8.9692,-66.5509,304.9,1,1,2022-04-09,238,Terra,MODIS,57,6.03,292.2,3.9,N,0
9.0683,-67.1419,303.1,1.1,1,2022-04-09,238,Terra,MODIS,52,6.03,288.8,3.3,N,0
9.0956,-66.6951,314.6,1,1,2022-04-09,238,Terra,MODIS,89,6.03,293.5,11.1,N,0
9.0969,-66.6858,314.2,1,1,2022-04-09,238,Terra,MODIS,88,6.03,293.5,10.6,N,0
9.2,-62.8482,303.4,1.2,1.1,2022-04-09,238,Terra,MODIS,55,6.03,284.8,7.2,N,0
9.2769,-63.1254,311.6,1.2,1.1,2022-04-09,238,Terra,MODIS,83,6.03,287.8,13.2,N,0
9.3884,-64.5543,306,1,1,2022-04-09,238,Terra,MODIS,67,6.03,291.5,5.2,N,2
9.3897,-64.545,317.7,1,1,2022-04-09,238,Terra,MODIS,96,6.03,292,14.6,N,2
9.4164,-63.0631,303.5,1.2,1.1,2022-04-09,238,Terra,MODIS,55,6.03,287,6.9,N,0
9.4283,-65.2598,303.5,1,1,2022-04-09,238,Terra,MODIS,52,6.03,292.3,3.8,N,0
9.4842,-63.6387,302,1.1,1.1,2022-04-09,238,Terra,MODIS,45,6.03,287.3,4.2,N,0
9.4855,-63.6286,345.5,1.1,1.1,2022-04-09,238,Terra,MODIS,100,6.03,289.3,61.6,N,0
9.4869,-63.6184,339.2,1.1,1.1,2022-04-09,238,Terra,MODIS,100,6.03,289.2,48.4,N,0
9.4882,-63.6082,314.6,1.1,1.1,2022-04-09,238,Terra,MODIS,89,6.03,287.9,14,N,0
9.495,-63.6299,350.9,1.1,1.1,2022-04-09,238,Terra,MODIS,100,6.03,288.4,75,N,0
9.4963,-63.6197,346.6,1.1,1.1,2022-04-09,238,Terra,MODIS,100,6.03,288.4,64.8,N,0
9.4977,-63.6096,305.2,1.1,1.1,2022-04-09,238,Terra,MODIS,63,6.03,287.7,6.7,N,0
9.514,-63.5599,322,1.1,1.1,2022-04-09,238,Terra,MODIS,100,6.03,288,22.6,N,0
9.5153,-63.5497,366.6,1.1,1.1,2022-04-09,238,Terra,MODIS,100,6.03,290.5,125.6,N,0
9.5167,-63.5394,321.9,1.1,1.1,2022-04-09,238,Terra,MODIS,100,6.03,288.2,22.5,N,0
9.5359,-63.4687,303.8,1.1,1.1,2022-04-09,238,Terra,MODIS,56,6.03,286.1,5.8,N,0
9.5373,-63.4584,307,1.1,1.1,2022-04-09,238,Terra,MODIS,70,6.03,286.4,8.5,N,0
9.5494,-63.5127,300.9,1.1,1.1,2022-04-09,238,Terra,MODIS,35,6.03,287.2,3.7,N,0
9.5508,-63.5024,312.4,1.1,1.1,2022-04-09,238,Terra,MODIS,85,6.03,287.2,12.9,N,0
9.5517,-63.6379,305.6,1.1,1.1,2022-04-09,238,Terra,MODIS,65,6.03,286.9,6.8,N,2
9.5531,-63.6278,303.4,1.1,1.1,2022-04-09,238,Terra,MODIS,55,6.03,287,5.2,N,2
9.5611,-63.6393,307,1.1,1.1,2022-04-09,238,Terra,MODIS,70,6.03,287.4,7.7,N,2
9.5625,-63.6291,321.3,1.1,1.1,2022-04-09,238,Terra,MODIS,100,6.03,288.1,21.4,N,2
9.6103,-63.4541,302.8,1.1,1.1,2022-04-09,238,Terra,MODIS,52,6.03,289.2,5,N,0
9.6117,-63.4437,306,1.1,1.1,2022-04-09,238,Terra,MODIS,66,6.03,289.5,7.3,N,0
9.6205,-63.7365,303.4,1.1,1.1,2022-04-09,238,Terra,MODIS,52,6.03,286.3,5.1,N,2
9.6212,-63.445,322.1,1.1,1.1,2022-04-09,238,Terra,MODIS,100,6.03,290.2,22.9,N,0
9.6219,-63.7264,344.5,1.1,1.1,2022-04-09,238,Terra,MODIS,100,6.03,288.9,59.6,N,2
9.6233,-63.7164,302.1,1.1,1.1,2022-04-09,238,Terra,MODIS,19,6.03,287.2,4.2,N,2
9.6427,-63.5739,310.9,1.1,1.1,2022-04-09,238,Terra,MODIS,81,6.03,288.9,10.1,N,2
9.6438,-63.6365,309.3,1.1,1.1,2022-04-09,238,Terra,MODIS,76,6.03,287.5,10.1,N,2
9.6441,-63.5637,315.7,1.1,1.1,2022-04-09,238,Terra,MODIS,92,6.03,288.7,14.3,N,2
9.6452,-63.6263,325.6,1.1,1.1,2022-04-09,238,Terra,MODIS,100,6.03,289.2,26.9,N,2
9.6455,-63.5534,320.1,1.1,1.1,2022-04-09,238,Terra,MODIS,100,6.03,289,18.6,N,2
9.6466,-63.6161,313.9,1.1,1.1,2022-04-09,238,Terra,MODIS,88,6.03,289.4,12.8,N,2
9.6482,-63.5329,307.5,1.1,1.1,2022-04-09,238,Terra,MODIS,56,6.03,290.3,7.3,N,2
9.6522,-63.5753,307.2,1.1,1.1,2022-04-09,238,Terra,MODIS,71,6.03,289.2,7.4,N,2
9.6533,-63.6378,320.4,1.1,1.1,2022-04-09,238,Terra,MODIS,100,6.03,288,20.1,N,2
9.6536,-63.5651,328.4,1.1,1.1,2022-04-09,238,Terra,MODIS,100,6.03,289.5,30.5,N,2
9.6547,-63.6277,362.1,1.1,1.1,2022-04-09,238,Terra,MODIS,100,6.03,290.2,107.8,N,2
9.6561,-63.6175,328.7,1.1,1.1,2022-04-09,238,Terra,MODIS,100,6.03,289.2,30.5,N,2
9.6564,-63.5446,303.8,1.1,1.1,2022-04-09,238,Terra,MODIS,24,6.03,289.2,4.5,N,2
9.6578,-63.5343,307.6,1.1,1.1,2022-04-09,238,Terra,MODIS,68,6.03,290,7.4,N,2
9.7008,-63.5359,305.1,1.1,1.1,2022-04-09,238,Terra,MODIS,63,6.03,289.7,6.5,N,2
9.7022,-63.5256,307.3,1.1,1.1,2022-04-09,238,Terra,MODIS,71,6.03,289.5,8.2,N,2
9.7228,-64.5346,305.2,1,1,2022-04-09,238,Terra,MODIS,61,6.03,294.6,4,N,0
9.7297,-63.4658,304.2,1.1,1.1,2022-04-09,238,Terra,MODIS,59,6.03,289.5,5.3,N,2
9.7378,-63.4776,306.4,1.1,1.1,2022-04-09,238,Terra,MODIS,68,6.03,289.9,6.8,N,2
9.7459,-65.3583,305.5,1,1,2022-04-09,238,Terra,MODIS,55,6.03,293.5,5.3,N,0
9.7758,-63.2688,310,1.2,1.1,2022-04-09,238,Terra,MODIS,79,6.03,292.2,10.4,N,2
9.78,-67.0557,310.8,1,1,2022-04-09,238,Terra,MODIS,81,6.03,295,7.8,N,0
9.7891,-67.057,312.3,1,1,2022-04-09,238,Terra,MODIS,85,6.03,295.3,9,N,0
9.8058,-61.9545,305,1.4,1.2,2022-04-09,238,Terra,MODIS,62,6.03,289,9.5,N,0
9.8075,-61.9416,318.7,1.4,1.2,2022-04-09,238,Terra,MODIS,97,6.03,289.5,26.8,N,0
9.8079,-61.896,304.2,1.4,1.2,2022-04-09,238,Terra,MODIS,24,6.03,289.6,7.8,N,0
9.8141,-61.8901,308,1.4,1.2,2022-04-09,238,Terra,MODIS,73,6.03,289.4,11.6,N,0
9.8908,-68.3785,303.2,1.2,1.1,2022-04-09,238,Terra,MODIS,54,6.03,293,4.8,N,0
9.8933,-64.0138,305,1.1,1,2022-04-09,238,Terra,MODIS,16,6.03,292.6,5.2,N,0
9.9027,-64.0147,305.9,1.1,1,2022-04-09,238,Terra,MODIS,66,6.03,292.7,6.2,N,0
9.904,-64.0049,306.6,1.1,1,2022-04-09,238,Terra,MODIS,68,6.03,292.5,7,N,0
9.9801,-63.1893,301.9,1.2,1.1,2022-04-09,238,Terra,MODIS,41,6.03,290,4.7,N,2
9.9816,-63.1785,302.9,1.2,1.1,2022-04-09,238,Terra,MODIS,52,6.03,290.1,5.5,N,2
10.0264,-67.1976,305.1,1,1,2022-04-09,238,Terra,MODIS,63,6.03,291.6,5.8,N,0
10.0528,-64.8695,324.5,1,1,2022-04-09,238,Terra,MODIS,100,6.03,296.7,20.6,N,2
10.0593,-64.8893,322.1,1,1,2022-04-09,238,Terra,MODIS,100,6.03,296.3,18,N,2
10.0606,-64.88,313.2,1,1,2022-04-09,238,Terra,MODIS,85,6.03,295.9,9,N,2
10.0619,-64.8708,332.9,1,1,2022-04-09,238,Terra,MODIS,100,6.03,296.7,31,N,2
10.0721,-67.6422,306.6,1.1,1,2022-04-09,238,Terra,MODIS,55,6.03,286.1,9.5,N,0
10.0774,-64.8919,310.2,1,1,2022-04-09,238,Terra,MODIS,79,6.03,295.7,7.1,N,2
10.0814,-67.6437,305,1.1,1,2022-04-09,238,Terra,MODIS,46,6.03,282.9,8.3,N,0
10.1803,-61.6883,300.8,1.5,1.2,2022-04-09,238,Terra,MODIS,34,6.03,289.7,6.3,N,0
10.2079,-64.6117,305.8,1,1,2022-04-09,238,Terra,MODIS,65,6.03,295.1,4.9,N,2
10.5326,-63.4942,307.3,1.2,1.1,2022-04-09,238,Terra,MODIS,71,6.03,293.9,7.7,N,0
36.3572,-76.8049,300.1,1.4,1.2,2022-04-09,246,Terra,MODIS,13,6.03,284.3,10.1,N,2
60.1476,109.0963,312.5,2.3,1.5,2022-04-09,309,Terra,MODIS,63,6.03,270.6,54.8,D,2
52.3084,115.8414,314,1.1,1,2022-04-09,310,Terra,MODIS,74,6.03,279.7,13.4,D,0
52.3155,115.8597,322.3,1.1,1,2022-04-09,310,Terra,MODIS,82,6.03,280.1,21.8,D,0
52.3174,115.8445,331,1.1,1,2022-04-09,310,Terra,MODIS,87,6.03,280.1,32.7,D,0
52.5719,118.6903,307.9,1,1,2022-04-09,310,Terra,MODIS,0,6.03,283.6,8.6,D,0
52.5786,118.7083,316,1,1,2022-04-09,310,Terra,MODIS,65,6.03,285.1,14.7,D,0
52.7011,119.8995,300.4,1,1,2022-04-09,310,Terra,MODIS,36,6.03,282.4,5.5,D,0
54.0129,113.3895,309.5,1.3,1.1,2022-04-09,310,Terra,MODIS,69,6.03,272.1,18.5,D,0
54.0148,113.3697,303.3,1.3,1.1,2022-04-09,310,Terra,MODIS,53,6.03,270.2,12.8,D,0
54.0342,120.652,317.1,1,1,2022-04-09,310,Terra,MODIS,77,6.03,277.1,19.7,D,0
47.221,123.3918,305.4,1.7,1.3,2022-04-09,311,Terra,MODIS,54,6.03,278.8,13.6,D,0
47.2405,123.4063,304.6,1.7,1.3,2022-04-09,311,Terra,MODIS,35,6.03,280.7,13.7,D,0
47.4318,122.5564,307,1.5,1.2,2022-04-09,311,Terra,MODIS,56,6.03,290,11.8,D,0
47.5552,122.6405,300.6,1.5,1.2,2022-04-09,311,Terra,MODIS,24,6.03,278.4,7.2,D,0
48.1177,123.9776,309.7,1.7,1.3,2022-04-09,311,Terra,MODIS,61,6.03,295,12.3,D,0
48.1224,123.9557,325.4,1.7,1.3,2022-04-09,311,Terra,MODIS,84,6.03,296.5,42.4,D,2
48.1648,124.0314,308.7,1.7,1.3,2022-04-09,311,Terra,MODIS,67,6.03,295.8,10.5,D,0
48.4517,117.2454,311,1,1,2022-04-09,311,Terra,MODIS,63,6.03,290.4,4.7,D,0
48.4605,117.2484,311.3,1,1,2022-04-09,311,Terra,MODIS,62,6.03,291.9,4.9,D,2
49.5381,117.3787,300.9,1,1,2022-04-09,311,Terra,MODIS,35,6.03,281.5,4.9,D,0
50.871,119.4072,312.3,1,1,2022-04-09,311,Terra,MODIS,62,6.03,294.6,7.8,D,0
50.8776,119.4252,346.8,1,1,2022-04-09,311,Terra,MODIS,95,6.03,291.4,54.9,D,0
50.8799,119.4108,362.5,1,1,2022-04-09,311,Terra,MODIS,100,6.03,297.3,94.5,D,0
50.8823,119.3964,314.7,1,1,2022-04-09,311,Terra,MODIS,74,6.03,295.3,9.1,D,0
50.9548,119.5247,314.4,1,1,2022-04-09,311,Terra,MODIS,66,6.03,292.5,11.1,D,0
50.9572,119.5102,315.4,1,1,2022-04-09,311,Terra,MODIS,68,6.03,290.9,11.2,D,0
43.2019,124.9263,314.1,2.6,1.6,2022-04-09,312,Terra,MODIS,54,6.03,297.4,25.5,D,0
44.5221,126.3482,311.4,2.9,1.6,2022-04-09,312,Terra,MODIS,65,6.03,292.9,35.2,D,0
44.5231,126.3557,309,2.9,1.6,2022-04-09,312,Terra,MODIS,61,6.03,293.1,26.8,D,0
44.5318,126.3217,308.1,2.9,1.6,2022-04-09,312,Terra,MODIS,62,6.03,292.5,24,D,0
44.6131,126.0612,306.6,2.8,1.6,2022-04-09,312,Terra,MODIS,50,6.03,292.4,15.8,D,0
45.3951,122.611,314.2,1.7,1.3,2022-04-09,312,Terra,MODIS,65,6.03,297.7,14.2,D,0
45.3962,122.5947,317.6,1.7,1.3,2022-04-09,312,Terra,MODIS,42,6.03,298,18.8,D,0
45.3996,122.5899,319.5,1.7,1.3,2022-04-09,312,Terra,MODIS,76,6.03,297.9,24,D,0
45.4361,122.6349,312.4,1.7,1.3,2022-04-09,312,Terra,MODIS,39,6.03,297.2,11.7,D,0
45.447,122.7557,319.8,1.7,1.3,2022-04-09,312,Terra,MODIS,56,6.03,292.5,27.9,D,0
45.4695,122.6493,319.2,1.7,1.3,2022-04-09,312,Terra,MODIS,44,6.03,297.1,20.3,D,0
45.4905,122.7104,319.5,1.7,1.3,2022-04-09,312,Terra,MODIS,19,6.03,296.8,21.7,D,0
45.573,122.723,315.2,1.7,1.3,2022-04-09,312,Terra,MODIS,32,6.03,297.4,11.8,D,0
45.5806,122.7327,317.2,1.7,1.3,2022-04-09,312,Terra,MODIS,71,6.03,297.2,16.6,D,0
45.6254,122.6368,320.3,1.7,1.3,2022-04-09,312,Terra,MODIS,75,6.03,298.9,21.4,D,0
45.6282,123.2371,320.7,1.8,1.3,2022-04-09,312,Terra,MODIS,79,6.03,300.6,28.7,D,0
45.6665,123.0595,314.5,1.8,1.3,2022-04-09,312,Terra,MODIS,30,6.03,293.8,22.4,D,0
45.6719,122.7029,323.5,1.7,1.3,2022-04-09,312,Terra,MODIS,41,6.03,298.7,26.3,D,0
45.6843,122.6911,325.4,1.7,1.3,2022-04-09,312,Terra,MODIS,73,6.03,298.5,31.8,D,0
45.6905,123.101,310.5,1.8,1.3,2022-04-09,312,Terra,MODIS,23,6.03,293.2,13.8,D,0
46.5485,123.0881,323,1.7,1.3,2022-04-09,312,Terra,MODIS,67,6.03,281.2,39.9,D,0
46.5816,123.103,321.5,1.7,1.3,2022-04-09,312,Terra,MODIS,40,6.03,279.2,32.6,D,0
47.2386,122.6292,311.4,1.6,1.2,2022-04-09,312,Terra,MODIS,46,6.03,294.1,15,D,0
41.4221,123.0992,311.9,2.3,1.5,2022-04-09,313,Terra,MODIS,27,6.03,295.8,15.7,D,0
41.4312,123.1084,311.4,2.3,1.5,2022-04-09,313,Terra,MODIS,27,6.03,295.4,16.5,D,2
41.8288,115.8027,305.9,1,1,2022-04-09,313,Terra,MODIS,62,6.03,280.9,5.7,D,0
42.1539,116.3791,307.1,1.1,1,2022-04-09,313,Terra,MODIS,63,6.03,286.5,5.3,D,0
42.1951,121.6908,322,1.9,1.3,2022-04-09,313,Terra,MODIS,78,6.03,295.7,37.8,D,0
42.2017,121.6866,313.1,1.9,1.3,2022-04-09,313,Terra,MODIS,44,6.03,294.4,16.7,D,0
42.5103,125.7903,304.7,3.1,1.7,2022-04-09,313,Terra,MODIS,34,6.03,288.6,21.1,D,0
38.2459,115.8438,321.8,1.1,1.1,2022-04-09,314,Terra,MODIS,72,6.03,300.2,11,D,0
38.2481,115.8311,319.1,1.1,1.1,2022-04-09,314,Terra,MODIS,49,6.03,300,8,D,0
38.3654,114.9505,319.6,1.1,1,2022-04-09,314,Terra,MODIS,59,6.03,300.1,10.3,D,2
38.3673,114.9386,323.3,1.1,1,2022-04-09,314,Terra,MODIS,74,6.03,300.2,14.5,D,0
38.5724,115.2116,315.1,1.1,1,2022-04-09,314,Terra,MODIS,57,6.03,297.8,7.9,D,2
39.0328,115.4671,314.1,1.1,1,2022-04-09,314,Terra,MODIS,26,6.03,298.2,5.4,D,2
39.1667,112.4598,323.8,1,1,2022-04-09,314,Terra,MODIS,58,6.03,305.4,11,D,0
39.5648,114.4025,326.6,1,1,2022-04-09,314,Terra,MODIS,77,6.03,305.9,15.3,D,0
39.8624,113.2771,321.9,1,1,2022-04-09,314,Terra,MODIS,60,6.03,307.4,7.2,D,0
39.9968,114.9555,314.1,1,1,2022-04-09,314,Terra,MODIS,43,6.03,297.5,4.7,D,0
40.4171,114.3389,316.8,1,1,2022-04-09,314,Terra,MODIS,52,6.03,300.5,4.3,D,0
40.7341,112.1055,314.2,1,1,2022-04-09,314,Terra,MODIS,65,6.03,291.4,6.6,D,0
33.7818,114.117,311,1.1,1.1,2022-04-09,315,Terra,MODIS,27,6.03,298.2,5.6,D,0
34.2371,114.1087,314.6,1.1,1,2022-04-09,315,Terra,MODIS,34,6.03,299.5,6.8,D,0
34.3157,113.7435,314.1,1.1,1,2022-04-09,315,Terra,MODIS,36,6.03,298.6,4.5,D,0
34.3325,113.8014,316.4,1.1,1,2022-04-09,315,Terra,MODIS,40,6.03,301.2,6,D,0
34.5507,114.0083,316.4,1.1,1,2022-04-09,315,Terra,MODIS,32,6.03,301.4,6.1,D,0
35.0039,115.72,306,1.3,1.1,2022-04-09,315,Terra,MODIS,33,6.03,291.5,4.5,D,2
35.1829,114.6152,312.6,1.1,1.1,2022-04-09,315,Terra,MODIS,54,6.03,297.2,5.7,D,0
35.3574,109.2378,319.6,1.2,1.1,2022-04-09,315,Terra,MODIS,62,6.03,303.5,8.6,D,0
30.3119,112.8955,314.9,1.1,1,2022-04-09,316,Terra,MODIS,58,6.03,300.1,7.3,D,0
30.3486,114.3724,317.1,1.3,1.1,2022-04-09,316,Terra,MODIS,68,6.03,303.7,9.6,D,0
31.0861,115.0444,313.5,1.3,1.1,2022-04-09,316,Terra,MODIS,26,6.03,299.3,7.2,D,0
33.0367,113.4579,317.4,1.1,1,2022-04-09,316,Terra,MODIS,67,6.03,299,7.7,D,0
33.2473,113.1242,312.6,1,1,2022-04-09,316,Terra,MODIS,38,6.03,300,5,D,0
33.4148,111.6671,312.4,1,1,2022-04-09,316,Terra,MODIS,48,6.03,300.1,5.8,D,0
33.4164,111.6565,328.8,1,1,2022-04-09,316,Terra,MODIS,82,6.03,301,21.7,D,0
33.4323,113.5963,318.3,1.1,1,2022-04-09,316,Terra,MODIS,48,6.03,303.8,8.5,D,2
33.4426,113.8672,312.7,1.1,1,2022-04-09,316,Terra,MODIS,52,6.03,300.4,7.1,D,2
33.4706,113.8136,312.1,1.1,1,2022-04-09,316,Terra,MODIS,56,6.03,299.8,7,D,2
33.5906,114.0352,319.3,1.1,1.1,2022-04-09,316,Terra,MODIS,26,6.03,302.4,5.8,D,2
34.8364,104.2633,316.8,2.2,1.4,2022-04-09,316,Terra,MODIS,38,6.03,300.6,20.4,D,0
26.5891,111.8457,321.7,1.1,1,2022-04-09,317,Terra,MODIS,33,6.03,302.1,14.3,D,2
26.6399,114.4705,316.1,1.5,1.2,2022-04-09,317,Terra,MODIS,70,6.03,299,18.3,D,0
26.7831,112.1268,318.5,1.1,1.1,2022-04-09,317,Terra,MODIS,39,6.03,302.1,10.5,D,2
26.7844,111.7196,316,1.1,1,2022-04-09,317,Terra,MODIS,68,6.03,300.5,8.1,D,0
26.7849,112.1158,320.6,1.1,1.1,2022-04-09,317,Terra,MODIS,47,6.03,302.8,12.4,D,2
26.7852,111.9359,315.3,1.1,1,2022-04-09,317,Terra,MODIS,67,6.03,301.2,8.3,D,2
26.9241,111.1187,321.2,1,1,2022-04-09,317,Terra,MODIS,76,6.03,301,12.5,D,0
27.0283,114.3136,325.8,1.4,1.2,2022-04-09,317,Terra,MODIS,81,6.03,303.2,28.9,D,0
27.254,111.7324,315.9,1.1,1,2022-04-09,317,Terra,MODIS,21,6.03,302.1,6.3,D,2
27.2847,118.7526,309.3,2.8,1.6,2022-04-09,317,Terra,MODIS,62,6.03,294.6,29.1,D,0
27.287,118.7593,309,2.8,1.6,2022-04-09,317,Terra,MODIS,61,6.03,294.4,29.1,D,0
27.4451,112.1555,318.4,1.1,1,2022-04-09,317,Terra,MODIS,51,6.03,305.2,9.3,D,2
27.7716,112.0108,323.6,1.1,1,2022-04-09,317,Terra,MODIS,67,6.03,306.9,12.5,D,2
27.7733,112,320.5,1.1,1,2022-04-09,317,Terra,MODIS,51,6.03,306,9.9,D,2
27.8027,111.5293,316.6,1,1,2022-04-09,317,Terra,MODIS,68,6.03,302.9,8.1,D,0
27.8043,111.519,340.5,1,1,2022-04-09,317,Terra,MODIS,90,6.03,302.5,39.6,D,0
27.8702,116.2134,315.4,1.8,1.3,2022-04-09,317,Terra,MODIS,66,6.03,302.1,17,D,0
27.8961,112.5589,315.1,1.1,1.1,2022-04-09,317,Terra,MODIS,56,6.03,301.4,7.4,D,0
28.2453,112.4756,315.1,1.1,1,2022-04-09,317,Terra,MODIS,66,6.03,302.1,8.5,D,0
28.2517,112.4719,317.4,1.1,1,2022-04-09,317,Terra,MODIS,70,6.03,304.6,10.1,D,0
28.3007,112.5856,323.8,1.1,1.1,2022-04-09,317,Terra,MODIS,52,6.03,302.6,12.8,D,0
28.4361,112.4766,316.4,1.1,1,2022-04-09,317,Terra,MODIS,28,6.03,303.9,7.6,D,0
28.4629,111.0803,307.9,1,1,2022-04-09,317,Terra,MODIS,23,6.03,297.2,3.7,D,0
28.4938,115.8723,312.1,1.7,1.3,2022-04-09,317,Terra,MODIS,32,6.03,299.9,9.4,D,0
28.4957,115.8671,311.8,1.7,1.3,2022-04-09,317,Terra,MODIS,61,6.03,299.9,10,D,0
28.9351,112.6681,316.2,1.1,1,2022-04-09,317,Terra,MODIS,66,6.03,292.6,10.9,D,0
28.9369,112.6569,313.4,1.1,1,2022-04-09,317,Terra,MODIS,50,6.03,292.6,8.6,D,0
22.7691,112.5312,315.7,1.3,1.1,2022-04-09,318,Terra,MODIS,67,6.03,300.6,13.6,D,0
22.8014,112.5174,312.2,1.3,1.1,2022-04-09,318,Terra,MODIS,59,6.03,299.4,9.3,D,0
22.8073,111.6136,314.7,1.2,1.1,2022-04-09,318,Terra,MODIS,26,6.03,301.1,7.1,D,0
22.8342,111.6303,316.1,1.2,1.1,2022-04-09,318,Terra,MODIS,68,6.03,302.2,10.8,D,0
22.855,112.7451,319.2,1.4,1.2,2022-04-09,318,Terra,MODIS,32,6.03,302.8,14.6,D,2
22.885,112.2662,315.3,1.3,1.1,2022-04-09,318,Terra,MODIS,48,6.03,301.3,11.2,D,0
22.9135,110.9509,321.4,1.1,1,2022-04-09,318,Terra,MODIS,73,6.03,300.8,14.8,D,2
22.9251,110.8775,313,1.1,1,2022-04-09,318,Terra,MODIS,62,6.03,299,7.8,D,0
22.9335,111.2238,319.5,1.1,1.1,2022-04-09,318,Terra,MODIS,74,6.03,298.8,13.7,D,0
22.9352,111.2131,314,1.1,1.1,2022-04-09,318,Terra,MODIS,65,6.03,299,8.2,D,0
22.9387,110.9122,315.7,1.1,1,2022-04-09,318,Terra,MODIS,58,6.03,297.1,9.4,D,0
22.9463,112.148,319.8,1.2,1.1,2022-04-09,318,Terra,MODIS,42,6.03,302.3,16.2,D,2
22.9483,112.1361,320.5,1.2,1.1,2022-04-09,318,Terra,MODIS,44,6.03,302.6,16.9,D,2
